term	class	state	senator	senator_name	rowvalChk
96	II	AL	H000445	Howell thomas Heflin	1
96	III	AL	D000259	Jeremiah andrew, jr. Denton	1
96	III	AL	S000907	Donald wilbur Stewart	1
96	II	AR	P000556	David hampton Pryor	1
96	III	AR	B001057	Dale Bumpers	1
96	I	AZ	D000185	Dennis webster Deconcini	1
96	III	AZ	G000267	Barry morris Goldwater	1
96	I	CA	H000384	Samuel ichiye Hayakawa	1
96	III	CA	C000877	Alan Cranston	1
96	II	CO	A000219	William lester Armstrong	1
96	III	CO	H000287	Gary warren Hart	1
96	I	CT	W000253	Lowell palmer, jr. Weicker	1
96	III	CT	R000191	Abraham alexander Ribicoff	1
96	I	DE	R000460	William victor, jr. Roth	1
96	II	DE	B000444	Joseph robinette, jr. (joe) Biden	1
96	I	FL	C000356	Lawton mainor, jr. Chiles	1
96	III	FL	H000374	Paula Hawkins	1
96	III	FL	S000962	Richard bernard Stone	1
96	II	GA	N000171	Samuel augustus Nunn	1
96	III	GA	T000035	Herman eugene Talmadge	1
96	I	HI	M000250	Spark masayuki Matsunaga	1
96	III	HI	I000025	Daniel ken Inouye	1
96	II	IA	J000101	Roger william Jepsen	1
96	III	IA	C000979	John chester Culver	1
96	II	ID	M000346	James albertus Mcclure	1
96	III	ID	C000388	Frank forrester Church	1
96	II	IL	P000222	Charles harting Percy	1
96	III	IL	S000890	Adlai ewing iii Stevenson	1
96	I	IN	L000504	Richard green Lugar	1
96	III	IN	B000254	Birch evans Bayh	1
96	II	KS	K000017	Nancy landon Kassebaum	1
96	III	KS	D000401	Robert joseph Dole	1
96	II	KY	H000905	Walter darlington Huddleston	1
96	III	KY	F000268	Wendell hampton Ford	1
96	II	LA	J000189	John bennett, jr. Johnston	1
96	III	LA	L000428	Russell billiu Long	1
96	I	MA	K000105	Edward moore (ted) Kennedy	1
96	II	MA	T000393	Paul efthemios Tsongas	1
96	I	MD	S000064	Paul spyros Sarbanes	1
96	III	MD	M000241	Charles mccurdy, jr. Mathias	1
96	I	ME	M000811	George john Mitchell	1
96	I	ME	M001121	Edmund sixtus Muskie	1
96	II	ME	C000598	William sebastian Cohen	1
96	I	MI	R000249	Donald wayne, jr. Riegle	1
96	II	MI	L000261	Carl Levin	1
96	I	MN	D000566	David ferdinand Durenberger	1
96	II	MN	B000647	Rudolph eli (rudy) Boschwitz	1
96	I	MO	D000030	John claggett Danforth	1
96	III	MO	E000004	Thomas francis Eagleton	1
96	I	MS	S000852	John cornelius Stennis	1
96	II	MS	C000567	William thad Cochran	1
96	I	MT	M000635	John Melcher	1
96	II	MT	B000243	Max sieben Baucus	1
96	II	NC	H000463	Jesse Helms	1
96	III	NC	M000956	Robert burren Morgan	1
96	I	ND	B001077	Quentin northrup Burdick	1
96	III	ND	Y000047	Milton ruben Young	1
96	I	NE	Z000013	Edward Zorinsky	1
96	II	NE	E000284	J. james Exon	1
96	II	NH	H000951	Gordon john Humphrey	1
96	III	NH	D000574	John anthony Durkin	1
96	III	NH	R000497	Warren bruce Rudman	1
96	I	NJ	W000502	Harrison arlington, jr. Williams	1
96	II	NJ	B001225	William warren (bill) Bradley	1
96	I	NM	S000132	Harrison hagan Schmitt	1
96	II	NM	D000407	Pete vichi Domenici	1
96	I	NV	C000120	Howard walter Cannon	1
96	III	NV	L000148	Paul dominique Laxalt	1
96	I	NY	M001054	Daniel patrick Moynihan	1
96	III	NY	J000064	Jacob koppel Javits	1
96	I	OH	M000678	Howard morton Metzenbaum	1
96	III	OH	G000236	John herschel, jr. Glenn	1
96	II	OK	B000639	David lyle Boren	1
96	III	OK	B000351	Henry louis Bellmon	1
96	II	OR	H000343	Mark odom Hatfield	1
96	III	OR	P000009	Robert william Packwood	1
96	I	PA	H000456	Henry john, iii Heinz	1
96	III	PA	S000159	Richard schultz Schweiker	1
96	I	RI	C000269	John hubbard Chafee	1
96	II	RI	P000193	Claiborne de borda Pell	1
96	II	SC	T000254	James strom Thurmond	1
96	III	SC	H000725	Ernest frederick (fritz) Hollings	1
96	II	SD	P000513	Larry lee Pressler	1
96	III	SD	M000452	George stanley Mcgovern	1
96	I	TN	S000068	James ralph Sasser	1
96	II	TN	B000063	Howard henry, jr. Baker	1
96	I	TX	B000401	Lloyd millard, jr. Bentsen	1
96	II	TX	T000322	John goodwin Tower	1
96	I	UT	H000338	Orrin grant Hatch	1
96	III	UT	G000072	Edwin jacob (jake) Garn	1
96	I	VA	B001209	Harry flood, jr. Byrd	1
96	II	VA	W000154	John william Warner	1
96	I	VT	S000776	Robert theodore Stafford	1
96	III	VT	L000174	Patrick joseph Leahy	1
96	I	WA	J000013	Henry martin (scoop) Jackson	1
96	III	WA	M000053	Warren grant Magnuson	1
96	I	WI	P000553	William Proxmire	1
96	III	WI	N000033	Gaylord anton Nelson	1
96	I	WV	B001210	Robert carlyle Byrd	1
96	II	WV	R000046	Jennings Randolph	1
96	I	WY	W000092	Malcolm Wallop	1
96	II	WY	S000429	Alan kooi Simpson	1
97	II	AK	S000888	Theodore fulton (ted) Stevens	1
97	III	AK	M001085	Frank hughes Murkowski	1
97	II	AL	H000445	Howell thomas Heflin	1
97	III	AL	D000259	Jeremiah andrew, jr. Denton	1
97	II	AR	P000556	David hampton Pryor	1
97	III	AR	B001057	Dale Bumpers	1
97	I	AZ	D000185	Dennis webster Deconcini	1
97	III	AZ	G000267	Barry morris Goldwater	1
97	I	CA	H000384	Samuel ichiye Hayakawa	1
97	III	CA	C000877	Alan Cranston	1
97	II	CO	A000219	William lester Armstrong	1
97	III	CO	H000287	Gary warren Hart	1
97	I	CT	W000253	Lowell palmer, jr. Weicker	1
97	III	CT	D000388	Christopher john Dodd	1
97	I	DE	R000460	William victor, jr. Roth	1
97	II	DE	B000444	Joseph robinette, jr. (joe) Biden	1
97	I	FL	C000356	Lawton mainor, jr. Chiles	1
97	III	FL	H000374	Paula Hawkins	1
97	II	GA	N000171	Samuel augustus Nunn	1
97	III	GA	M000257	Mack francis Mattingly	1
97	I	HI	M000250	Spark masayuki Matsunaga	1
97	III	HI	I000025	Daniel ken Inouye	1
97	II	IA	J000101	Roger william Jepsen	1
97	III	IA	G000386	Charles ernest Grassley	1
97	II	ID	M000346	James albertus Mcclure	1
97	III	ID	S001138	Steven douglas Symms	1
97	II	IL	P000222	Charles harting Percy	1
97	III	IL	D000366	Alan john Dixon	1
97	I	IN	L000504	Richard green Lugar	1
97	III	IN	Q000007	James danforth (dan) Quayle	1
97	II	KS	K000017	Nancy landon Kassebaum	1
97	III	KS	D000401	Robert joseph Dole	1
97	II	KY	H000905	Walter darlington Huddleston	1
97	III	KY	F000268	Wendell hampton Ford	1
97	II	LA	J000189	John bennett, jr. Johnston	1
97	III	LA	L000428	Russell billiu Long	1
97	I	MA	K000105	Edward moore (ted) Kennedy	1
97	II	MA	T000393	Paul efthemios Tsongas	1
97	I	MD	S000064	Paul spyros Sarbanes	1
97	III	MD	M000241	Charles mccurdy, jr. Mathias	1
97	I	ME	M000811	George john Mitchell	1
97	II	ME	C000598	William sebastian Cohen	1
97	I	MI	R000249	Donald wayne, jr. Riegle	1
97	II	MI	L000261	Carl Levin	1
97	I	MN	D000566	David ferdinand Durenberger	1
97	II	MN	B000647	Rudolph eli (rudy) Boschwitz	1
97	I	MO	D000030	John claggett Danforth	1
97	III	MO	E000004	Thomas francis Eagleton	1
97	I	MS	S000852	John cornelius Stennis	1
97	II	MS	C000567	William thad Cochran	1
97	I	MT	M000635	John Melcher	1
97	II	MT	B000243	Max sieben Baucus	1
97	II	NC	H000463	Jesse Helms	1
97	III	NC	E000017	John porter East	1
97	I	ND	B001077	Quentin northrup Burdick	1
97	III	ND	A000208	Mark Andrews	1
97	I	NE	Z000013	Edward Zorinsky	1
97	II	NE	E000284	J. james Exon	1
97	II	NH	H000951	Gordon john Humphrey	1
97	III	NH	R000497	Warren bruce Rudman	1
97	I	NJ	B000756	Nicholas frederick Brady	1
97	I	NJ	L000123	Frank raleigh Lautenberg	1
97	I	NJ	W000502	Harrison arlington, jr. Williams	1
97	II	NJ	B001225	William warren (bill) Bradley	1
97	I	NM	S000132	Harrison hagan Schmitt	1
97	II	NM	D000407	Pete vichi Domenici	1
97	I	NV	C000120	Howard walter Cannon	1
97	III	NV	L000148	Paul dominique Laxalt	1
97	I	NY	M001054	Daniel patrick Moynihan	1
97	III	NY	D000018	Alfonse marcello D'amato	1
97	I	OH	M000678	Howard morton Metzenbaum	1
97	III	OH	G000236	John herschel, jr. Glenn	1
97	II	OK	B000639	David lyle Boren	1
97	III	OK	N000102	Donald lee Nickles	1
97	II	OR	H000343	Mark odom Hatfield	1
97	III	OR	P000009	Robert william Packwood	1
97	I	PA	H000456	Henry john, iii Heinz	1
97	III	PA	S000709	Arlen Specter	1
97	I	RI	C000269	John hubbard Chafee	1
97	II	RI	P000193	Claiborne de borda Pell	1
97	II	SC	T000254	James strom Thurmond	1
97	III	SC	H000725	Ernest frederick (fritz) Hollings	1
97	II	SD	P000513	Larry lee Pressler	1
97	III	SD	A000009	James Abdnor	1
97	I	TN	S000068	James ralph Sasser	1
97	II	TN	B000063	Howard henry, jr. Baker	1
97	I	TX	B000401	Lloyd millard, jr. Bentsen	1
97	II	TX	T000322	John goodwin Tower	1
97	I	UT	H000338	Orrin grant Hatch	1
97	III	UT	G000072	Edwin jacob (jake) Garn	1
97	I	VA	B001209	Harry flood, jr. Byrd	1
97	II	VA	W000154	John william Warner	1
97	I	VT	S000776	Robert theodore Stafford	1
97	III	VT	L000174	Patrick joseph Leahy	1
97	I	WA	J000013	Henry martin (scoop) Jackson	1
97	III	WA	G000333	Thomas slade, iii (slade) Gorton	1
97	I	WI	P000553	William Proxmire	1
97	III	WI	K000019	Robert walter, jr. Kasten	1
97	I	WV	B001210	Robert carlyle Byrd	1
97	II	WV	R000046	Jennings Randolph	1
97	I	WY	W000092	Malcolm Wallop	1
97	II	WY	S000429	Alan kooi Simpson	1
98	II	AK	S000888	Theodore fulton (ted) Stevens	1
98	III	AK	M001085	Frank hughes Murkowski	1
98	II	AL	H000445	Howell thomas Heflin	1
98	III	AL	D000259	Jeremiah andrew, jr. Denton	1
98	II	AR	P000556	David hampton Pryor	1
98	III	AR	B001057	Dale Bumpers	1
98	I	AZ	D000185	Dennis webster Deconcini	1
98	III	AZ	G000267	Barry morris Goldwater	1
98	I	CA	W000607	Pete Wilson	1
98	III	CA	C000877	Alan Cranston	1
98	II	CO	A000219	William lester Armstrong	1
98	III	CO	H000287	Gary warren Hart	1
98	I	CT	W000253	Lowell palmer, jr. Weicker	1
98	III	CT	D000388	Christopher john Dodd	1
98	I	DE	R000460	William victor, jr. Roth	1
98	II	DE	B000444	Joseph robinette, jr. (joe) Biden	1
98	I	FL	C000356	Lawton mainor, jr. Chiles	1
98	III	FL	H000374	Paula Hawkins	1
98	II	GA	N000171	Samuel augustus Nunn	1
98	III	GA	M000257	Mack francis Mattingly	1
98	I	HI	M000250	Spark masayuki Matsunaga	1
98	III	HI	I000025	Daniel ken Inouye	1
98	II	IA	J000101	Roger william Jepsen	1
98	III	IA	G000386	Charles ernest Grassley	1
98	II	ID	M000346	James albertus Mcclure	1
98	III	ID	S001138	Steven douglas Symms	1
98	II	IL	P000222	Charles harting Percy	1
98	III	IL	D000366	Alan john Dixon	1
98	I	IN	L000504	Richard green Lugar	1
98	III	IN	Q000007	James danforth (dan) Quayle	1
98	II	KS	K000017	Nancy landon Kassebaum	1
98	III	KS	D000401	Robert joseph Dole	1
98	II	KY	H000905	Walter darlington Huddleston	1
98	III	KY	F000268	Wendell hampton Ford	1
98	II	LA	J000189	John bennett, jr. Johnston	1
98	III	LA	L000428	Russell billiu Long	1
98	I	MA	K000105	Edward moore (ted) Kennedy	1
98	II	MA	T000393	Paul efthemios Tsongas	1
98	I	MD	S000064	Paul spyros Sarbanes	1
98	III	MD	M000241	Charles mccurdy, jr. Mathias	1
98	I	ME	M000811	George john Mitchell	1
98	II	ME	C000598	William sebastian Cohen	1
98	I	MI	R000249	Donald wayne, jr. Riegle	1
98	II	MI	L000261	Carl Levin	1
98	I	MN	D000566	David ferdinand Durenberger	1
98	II	MN	B000647	Rudolph eli (rudy) Boschwitz	1
98	I	MO	D000030	John claggett Danforth	1
98	III	MO	E000004	Thomas francis Eagleton	1
98	I	MS	S000852	John cornelius Stennis	1
98	II	MS	C000567	William thad Cochran	1
98	I	MT	M000635	John Melcher	1
98	II	MT	B000243	Max sieben Baucus	1
98	II	NC	H000463	Jesse Helms	1
98	III	NC	E000017	John porter East	1
98	I	ND	B001077	Quentin northrup Burdick	1
98	III	ND	A000208	Mark Andrews	1
98	I	NE	Z000013	Edward Zorinsky	1
98	II	NE	E000284	J. james Exon	1
98	II	NH	H000951	Gordon john Humphrey	1
98	III	NH	R000497	Warren bruce Rudman	1
98	I	NJ	L000123	Frank raleigh Lautenberg	1
98	II	NJ	B001225	William warren (bill) Bradley	1
98	I	NM	B000468	Jesse francis, jr. (jeff) Bingaman	1
98	II	NM	D000407	Pete vichi Domenici	1
98	I	NV	H000439	Jacob chic Hecht	1
98	III	NV	L000148	Paul dominique Laxalt	1
98	I	NY	M001054	Daniel patrick Moynihan	1
98	III	NY	D000018	Alfonse marcello D'amato	1
98	I	OH	M000678	Howard morton Metzenbaum	1
98	III	OH	G000236	John herschel, jr. Glenn	1
98	II	OK	B000639	David lyle Boren	1
98	III	OK	N000102	Donald lee Nickles	1
98	II	OR	H000343	Mark odom Hatfield	1
98	III	OR	P000009	Robert william Packwood	1
98	I	PA	H000456	Henry john, iii Heinz	1
98	III	PA	S000709	Arlen Specter	1
98	I	RI	C000269	John hubbard Chafee	1
98	II	RI	P000193	Claiborne de borda Pell	1
98	II	SC	T000254	James strom Thurmond	1
98	III	SC	H000725	Ernest frederick (fritz) Hollings	1
98	II	SD	P000513	Larry lee Pressler	1
98	III	SD	A000009	James Abdnor	1
98	I	TN	S000068	James ralph Sasser	1
98	II	TN	B000063	Howard henry, jr. Baker	1
98	I	TX	B000401	Lloyd millard, jr. Bentsen	1
98	II	TX	T000322	John goodwin Tower	1
98	I	UT	H000338	Orrin grant Hatch	1
98	III	UT	G000072	Edwin jacob (jake) Garn	1
98	I	VA	T000367	Paul seward, jr. Trible	1
98	II	VA	W000154	John william Warner	1
98	I	VT	S000776	Robert theodore Stafford	1
98	III	VT	L000174	Patrick joseph Leahy	1
98	I	WA	E000236	Daniel jackson Evans	1
98	I	WA	J000013	Henry martin (scoop) Jackson	1
98	III	WA	G000333	Thomas slade, iii (slade) Gorton	1
98	I	WI	P000553	William Proxmire	1
98	III	WI	K000019	Robert walter, jr. Kasten	1
98	I	WV	B001210	Robert carlyle Byrd	1
98	II	WV	R000046	Jennings Randolph	1
98	I	WY	W000092	Malcolm Wallop	1
98	II	WY	S000429	Alan kooi Simpson	1
99	II	AK	S000888	Theodore fulton (ted) Stevens	1
99	III	AK	M001085	Frank hughes Murkowski	1
99	II	AL	H000445	Howell thomas Heflin	1
99	III	AL	D000259	Jeremiah andrew, jr. Denton	1
99	II	AR	P000556	David hampton Pryor	1
99	III	AR	B001057	Dale Bumpers	1
99	I	AZ	D000185	Dennis webster Deconcini	1
99	III	AZ	G000267	Barry morris Goldwater	1
99	I	CA	W000607	Pete Wilson	1
99	III	CA	C000877	Alan Cranston	1
99	II	CO	A000219	William lester Armstrong	1
99	III	CO	H000287	Gary warren Hart	1
99	I	CT	W000253	Lowell palmer, jr. Weicker	1
99	III	CT	D000388	Christopher john Dodd	1
99	I	DE	R000460	William victor, jr. Roth	1
99	II	DE	B000444	Joseph robinette, jr. (joe) Biden	1
99	I	FL	C000356	Lawton mainor, jr. Chiles	1
99	III	FL	H000374	Paula Hawkins	1
99	II	GA	N000171	Samuel augustus Nunn	1
99	III	GA	M000257	Mack francis Mattingly	1
99	I	HI	M000250	Spark masayuki Matsunaga	1
99	III	HI	I000025	Daniel ken Inouye	1
99	II	IA	H000206	Thomas richard (tom) Harkin	1
99	III	IA	G000386	Charles ernest Grassley	1
99	II	ID	M000346	James albertus Mcclure	1
99	III	ID	S001138	Steven douglas Symms	1
99	II	IL	S000423	Paul martin Simon	1
99	III	IL	D000366	Alan john Dixon	1
99	I	IN	L000504	Richard green Lugar	1
99	III	IN	Q000007	James danforth (dan) Quayle	1
99	II	KS	K000017	Nancy landon Kassebaum	1
99	III	KS	D000401	Robert joseph Dole	1
99	II	KY	M000355	Addison mitchell (mitch) Mcconnell	1
99	III	KY	F000268	Wendell hampton Ford	1
99	II	LA	J000189	John bennett, jr. Johnston	1
99	III	LA	L000428	Russell billiu Long	1
99	I	MA	K000105	Edward moore (ted) Kennedy	1
99	II	MA	K000148	John forbes Kerry	1
99	I	MD	S000064	Paul spyros Sarbanes	1
99	III	MD	M000241	Charles mccurdy, jr. Mathias	1
99	I	ME	M000811	George john Mitchell	1
99	II	ME	C000598	William sebastian Cohen	1
99	I	MI	R000249	Donald wayne, jr. Riegle	1
99	II	MI	L000261	Carl Levin	1
99	I	MN	D000566	David ferdinand Durenberger	1
99	II	MN	B000647	Rudolph eli (rudy) Boschwitz	1
99	I	MO	D000030	John claggett Danforth	1
99	III	MO	E000004	Thomas francis Eagleton	1
99	I	MS	S000852	John cornelius Stennis	1
99	II	MS	C000567	William thad Cochran	1
99	I	MT	M000635	John Melcher	1
99	II	MT	B000243	Max sieben Baucus	1
99	II	NC	H000463	Jesse Helms	1
99	III	NC	B000966	James thomas Broyhill	1
99	III	NC	E000017	John porter East	1
99	III	NC	S000055	(james) terry Sanford	1
99	I	ND	B001077	Quentin northrup Burdick	1
99	III	ND	A000208	Mark Andrews	1
99	I	NE	Z000013	Edward Zorinsky	1
99	II	NE	E000284	J. james Exon	1
99	II	NH	H000951	Gordon john Humphrey	1
99	III	NH	R000497	Warren bruce Rudman	1
99	I	NJ	L000123	Frank raleigh Lautenberg	1
99	II	NJ	B001225	William warren (bill) Bradley	1
99	I	NM	B000468	Jesse francis, jr. (jeff) Bingaman	1
99	II	NM	D000407	Pete vichi Domenici	1
99	I	NV	H000439	Jacob chic Hecht	1
99	III	NV	L000148	Paul dominique Laxalt	1
99	I	NY	M001054	Daniel patrick Moynihan	1
99	III	NY	D000018	Alfonse marcello D'amato	1
99	I	OH	M000678	Howard morton Metzenbaum	1
99	III	OH	G000236	John herschel, jr. Glenn	1
99	II	OK	B000639	David lyle Boren	1
99	III	OK	N000102	Donald lee Nickles	1
99	II	OR	H000343	Mark odom Hatfield	1
99	III	OR	P000009	Robert william Packwood	1
99	I	PA	H000456	Henry john, iii Heinz	1
99	III	PA	S000709	Arlen Specter	1
99	I	RI	C000269	John hubbard Chafee	1
99	II	RI	P000193	Claiborne de borda Pell	1
99	II	SC	T000254	James strom Thurmond	1
99	III	SC	H000725	Ernest frederick (fritz) Hollings	1
99	II	SD	P000513	Larry lee Pressler	1
99	III	SD	A000009	James Abdnor	1
99	I	TN	S000068	James ralph Sasser	1
99	II	TN	G000321	Albert arnold, jr. Gore	1
99	I	TX	B000401	Lloyd millard, jr. Bentsen	1
99	II	TX	G000365	William philip (phil) Gramm	1
99	I	UT	H000338	Orrin grant Hatch	1
99	III	UT	G000072	Edwin jacob (jake) Garn	1
99	I	VA	T000367	Paul seward, jr. Trible	1
99	II	VA	W000154	John william Warner	1
99	I	VT	S000776	Robert theodore Stafford	1
99	III	VT	L000174	Patrick joseph Leahy	1
99	I	WA	E000236	Daniel jackson Evans	1
99	III	WA	G000333	Thomas slade, iii (slade) Gorton	1
99	I	WI	P000553	William Proxmire	1
99	III	WI	K000019	Robert walter, jr. Kasten	1
99	I	WV	B001210	Robert carlyle Byrd	1
99	II	WV	R000361	John davison iv (jay) Rockefeller	1
99	I	WY	W000092	Malcolm Wallop	1
99	II	WY	S000429	Alan kooi Simpson	1
100	II	AK	S000888	Theodore fulton (ted) Stevens	1
100	III	AK	M001085	Frank hughes Murkowski	1
100	II	AL	H000445	Howell thomas Heflin	1
100	III	AL	S000320	Richard c. Shelby	1
100	II	AR	P000556	David hampton Pryor	1
100	III	AR	B001057	Dale Bumpers	1
100	I	AZ	D000185	Dennis webster Deconcini	1
100	III	AZ	M000303	John sidney, iii Mccain	1
100	I	CA	W000607	Pete Wilson	1
100	III	CA	C000877	Alan Cranston	1
100	II	CO	A000219	William lester Armstrong	1
100	III	CO	W000647	Timothy e. Wirth	1
100	I	CT	W000253	Lowell palmer, jr. Weicker	1
100	III	CT	D000388	Christopher john Dodd	1
100	I	DE	R000460	William victor, jr. Roth	1
100	II	DE	B000444	Joseph robinette, jr. (joe) Biden	1
100	I	FL	C000356	Lawton mainor, jr. Chiles	1
100	III	FL	G000352	Daniel robert (bob) Graham	1
100	II	GA	N000171	Samuel augustus Nunn	1
100	III	GA	F000329	Wyche, jr. Fowler	1
100	I	HI	M000250	Spark masayuki Matsunaga	1
100	III	HI	I000025	Daniel ken Inouye	1
100	II	IA	H000206	Thomas richard (tom) Harkin	1
100	III	IA	G000386	Charles ernest Grassley	1
100	II	ID	M000346	James albertus Mcclure	1
100	III	ID	S001138	Steven douglas Symms	1
100	II	IL	S000423	Paul martin Simon	1
100	III	IL	D000366	Alan john Dixon	1
100	I	IN	L000504	Richard green Lugar	1
100	III	IN	Q000007	James danforth (dan) Quayle	1
100	II	KS	K000017	Nancy landon Kassebaum	1
100	III	KS	D000401	Robert joseph Dole	1
100	II	KY	M000355	Addison mitchell (mitch) Mcconnell	1
100	III	KY	F000268	Wendell hampton Ford	1
100	II	LA	J000189	John bennett, jr. Johnston	1
100	III	LA	B000780	John berlinger Breaux	1
100	I	MA	K000105	Edward moore (ted) Kennedy	1
100	II	MA	K000148	John forbes Kerry	1
100	I	MD	S000064	Paul spyros Sarbanes	1
100	III	MD	M000702	Barbara ann Mikulski	1
100	I	ME	M000811	George john Mitchell	1
100	II	ME	C000598	William sebastian Cohen	1
100	I	MI	R000249	Donald wayne, jr. Riegle	1
100	II	MI	L000261	Carl Levin	1
100	I	MN	D000566	David ferdinand Durenberger	1
100	II	MN	B000647	Rudolph eli (rudy) Boschwitz	1
100	I	MO	D000030	John claggett Danforth	1
100	III	MO	B000611	Christopher samuel (kit) Bond	1
100	I	MS	S000852	John cornelius Stennis	1
100	II	MS	C000567	William thad Cochran	1
100	I	MT	M000635	John Melcher	1
100	II	MT	B000243	Max sieben Baucus	1
100	II	NC	H000463	Jesse Helms	1
100	III	NC	S000055	(james) terry Sanford	1
100	I	ND	B001077	Quentin northrup Burdick	1
100	III	ND	C000705	Kent Conrad	1
100	I	NE	K000011	David kemp Karnes	1
100	I	NE	Z000013	Edward Zorinsky	1
100	II	NE	E000284	J. james Exon	1
100	II	NH	H000951	Gordon john Humphrey	1
100	III	NH	R000497	Warren bruce Rudman	1
100	I	NJ	L000123	Frank raleigh Lautenberg	1
100	II	NJ	B001225	William warren (bill) Bradley	1
100	I	NM	B000468	Jesse francis, jr. (jeff) Bingaman	1
100	II	NM	D000407	Pete vichi Domenici	1
100	I	NV	H000439	Jacob chic Hecht	1
100	III	NV	R000146	Harry Reid	1
100	I	NY	M001054	Daniel patrick Moynihan	1
100	III	NY	D000018	Alfonse marcello D'amato	1
100	I	OH	M000678	Howard morton Metzenbaum	1
100	III	OH	G000236	John herschel, jr. Glenn	1
100	II	OK	B000639	David lyle Boren	1
100	III	OK	N000102	Donald lee Nickles	1
100	II	OR	H000343	Mark odom Hatfield	1
100	III	OR	P000009	Robert william Packwood	1
100	I	PA	H000456	Henry john, iii Heinz	1
100	III	PA	S000709	Arlen Specter	1
100	I	RI	C000269	John hubbard Chafee	1
100	II	RI	P000193	Claiborne de borda Pell	1
100	II	SC	T000254	James strom Thurmond	1
100	III	SC	H000725	Ernest frederick (fritz) Hollings	1
100	II	SD	P000513	Larry lee Pressler	1
100	III	SD	D000064	Thomas andrew Daschle	1
100	I	TN	S000068	James ralph Sasser	1
100	II	TN	G000321	Albert arnold, jr. Gore	1
100	I	TX	B000401	Lloyd millard, jr. Bentsen	1
100	II	TX	G000365	William philip (phil) Gramm	1
100	I	UT	H000338	Orrin grant Hatch	1
100	III	UT	G000072	Edwin jacob (jake) Garn	1
100	I	VA	T000367	Paul seward, jr. Trible	1
100	II	VA	W000154	John william Warner	1
100	I	VT	S000776	Robert theodore Stafford	1
100	III	VT	L000174	Patrick joseph Leahy	1
100	I	WA	E000236	Daniel jackson Evans	1
100	III	WA	A000031	Brockman (brock) Adams	1
100	I	WI	P000553	William Proxmire	1
100	III	WI	K000019	Robert walter, jr. Kasten	1
100	I	WV	B001210	Robert carlyle Byrd	1
100	II	WV	R000361	John davison iv (jay) Rockefeller	1
100	I	WY	W000092	Malcolm Wallop	1
100	II	WY	S000429	Alan kooi Simpson	1
101	II	AK	S000888	Theodore fulton (ted) Stevens	1
101	III	AK	M001085	Frank hughes Murkowski	1
101	II	AL	H000445	Howell thomas Heflin	1
101	III	AL	S000320	Richard c. Shelby	1
101	II	AR	P000556	David hampton Pryor	1
101	III	AR	B001057	Dale Bumpers	1
101	I	AZ	D000185	Dennis webster Deconcini	1
101	III	AZ	M000303	John sidney, iii Mccain	1
101	I	CA	W000607	Pete Wilson	1
101	III	CA	C000877	Alan Cranston	1
